name,address,contacts,coords,category,lat,lon,schedule,query,city,social
"Kosta, магазин","улица Шаймерден Косшыгулулы, 20",,"51.172138, 71.381103",Алкогольные напитки,51.172138,71.381103,"{""Fri"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""24:00""}]}}",Магазин,Астана,
"Magnum Daily, супермаркеты","проспект Туран, 59/3",,"51.101299, 71.392975",Супермаркеты,51.101299,71.392975,"{""Fri"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""23:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""23:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""23:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""23:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""23:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""23:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""23:00""}]}}",Магазин,Астана,
"galmart, супермаркет","шоссе Коргалжын, 1",,"51.145471, 71.414614",Супермаркеты,51.145471,71.414614,"{""Fri"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""23:45""}]}, ""Mon"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""23:45""}]}, ""Sat"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""23:45""}]}, ""Sun"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""23:45""}]}, ""Thu"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""23:45""}]}, ""Tue"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""23:45""}]}, ""Wed"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""23:45""}]}}",Магазин,Астана,
"Сұңқар, магазин","проспект Ракымжан Кошкарбаев, 37/1",,"51.129843, 71.496123",Мясо и полуфабрикаты,51.129843,71.496123,"{""Fri"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""20:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""20:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""20:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""20:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""20:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""20:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""20:00""}]}}",Магазин,Астана,
"Светофор, супермаркет","улица Жумекен Нажимеденов, 62",,"51.108439, 71.536077",Супермаркеты,51.108439,71.536077,"{""Fri"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""20:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""20:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""20:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""20:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""20:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""20:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""20:00""}]}}",Магазин,Астана,
"Вкусмарт, супермаркет","проспект Мангилик Ел, 19",,"51.113541, 71.432649",Супермаркеты,51.113541,71.432649,"{""Fri"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""comment"": ""служба доставки: пн-вс 11:00-17:00""}",Магазин,Астана,
"Small, сеть супермаркетов","Кабанбай батыр проспект, 21",,"51.128081, 71.410662",Супермаркеты,51.128081,71.410662,"{""Fri"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""08:00"", ""to"": ""24:00""}]}}",Магазин,Астана,
"Interfood, супермаркет","проспект Ракымжан Кошкарбаев, 8",,"51.127468, 71.467207",Супермаркеты,51.127468,71.467207,"{""Fri"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""22:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""22:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""22:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""22:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""22:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""22:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""22:00""}]}}",Магазин,Астана,
Гастроном,"улица Сарайшык, 7а",,"51.135363, 71.425351",Супермаркеты,51.135363,71.425351,"{""Fri"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""23:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""23:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""23:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""23:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""23:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""23:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""09:00"", ""to"": ""23:00""}]}}",Магазин,Астана,
"InterContinental Almaty, гостиничный комплекс","улица Желтоксан, 181",,"43.235954, 76.939798",Гостиницы,43.235954,76.939798,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Тау-Дастархан, гостинично-ресторанный комплекс для отдыха в горах","улица Алма-Арасан Ущелье, 1/3",,"43.118334, 76.913171",Гостиницы,43.118334,76.913171,"{""Fri"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""23:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""23:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""23:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""23:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""23:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""23:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""23:00""}]}}",Отель,Алматы,
"7 days, гостиничный комплекс","микрорайон Аксай-4, 67/1",,"43.226817, 76.841314",Гостиницы,43.226817,76.841314,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Аврора, гостиница","проспект Райымбека, 212а/7",,"43.260532, 76.892551",Гостиницы,43.260532,76.892551,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Казахстан, гостиница","проспект Достык, 52/2",,"43.244608, 76.9575",Гостиницы,43.244608,76.9575,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Juldyz, гостиница","микрорайон Аксай-3Б, 11/3",,"43.235857, 76.824155",Гостиницы,43.235857,76.824155,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Juldyz, гостиница","улица Прокофьева, 89а",,"43.249133, 76.874262",Гостиницы,43.249133,76.874262,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Rixos Almaty, гостиница","проспект Сейфуллина, 506",,"43.249558, 76.934544",Гостиницы,43.249558,76.934544,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Swissotel Wellness Resort Alatau Almaty, отель","Таусамалы микрорайон, 50а",,"43.196029, 76.812507",Гостиницы,43.196029,76.812507,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""comment"": ""отдел продаж: пн-вс 9:00-18:00"", ""is_24x7"": true}",Отель,Алматы,
"Royal Tulip Almaty, отель","проспект Достык, 401/2",,"43.203159, 76.977938",Гостиницы,43.203159,76.977938,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"The Ritz-Carlton Almaty, отель","проспект Аль-Фараби, 77/7",,"43.21918, 76.929535",Гостиницы,43.21918,76.929535,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Rahat Palace Hotel, гостиница","улица Каныша Сатпаева, 29/6",,"43.2372, 76.916567",Гостиницы,43.2372,76.916567,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Almaty, гостиница","улица Кабанбай батыра, 85",,"43.250366, 76.944792",Гостиницы,43.250366,76.944792,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Novotel Almaty city center, отель","проспект Достык, 104а",,"43.242249, 76.958188",Гостиницы,43.242249,76.958188,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""comment"": ""бассейн: пн-вс 7:30-23:00"", ""is_24x7"": true}",Отель,Алматы,
"DoubleTree by Hilton Almaty, отель","улица Досмухамедова, 115",,"43.242518, 76.924777",Гостиницы,43.242518,76.924777,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Саяхат, гостиница","проспект Райымбека, 69",,"43.271498, 76.956468",Гостиницы,43.271498,76.956468,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Regardal Hotel, гостиница","улица Пожарского, 1",,"43.236667, 76.926946",Гостиницы,43.236667,76.926946,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Holiday Inn Almaty, гостиничный комплекс","улица Тимирязева, 2д",,"43.233212, 76.939095",Гостиницы,43.233212,76.939095,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Sadu Almaty, гостиница","проспект Аль-Фараби, 128/7",,"43.214284, 76.931606",Гостиницы,43.214284,76.931606,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
СТК Sokol,"трасса Алматы-Астана, 1а",,"43.587873, 76.580077",Гостиницы,43.587873,76.580077,"{""Fri"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""12:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""12:00"", ""to"": ""20:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""20:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""10:00"", ""to"": ""20:00""}]}}",Отель,Алматы,
"Grand Hotel Tien Shan, гостиница","Богенбай батыра улица, 115",,"43.253771, 76.949406",Гостиницы,43.253771,76.949406,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Novotel Living Almaty Jetisu, гостиница","проспект Абылай хана, 55",,"43.262949, 76.939702",Гостиницы,43.262949,76.939702,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
Astana International Hotel,"улица Байтурсынова, 113",,"43.237647, 76.92708",Гостиницы,43.237647,76.92708,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Ramada by Wyndham Almaty, гостиничный комплекс","улица Байтурсынова, 27/1",,"43.255928, 76.923836",Гостиницы,43.255928,76.923836,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Best western plus atakent park hotel, отель","улица Тимирязева, 42 к10",,"43.224995, 76.904718",Гостиницы,43.224995,76.904718,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"GRAND MILDOM HOTEL, гостиница","проспект Достык, 172",,"43.232953, 76.95958",Гостиницы,43.232953,76.95958,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
"Resident Hotel Abay, гостиничный комплекс","Абая проспект, 10а",,"43.242052, 76.947747",Гостиницы,43.242052,76.947747,"{""Fri"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Mon"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sat"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Sun"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Thu"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Tue"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""Wed"": {""working_hours"": [{""from"": ""00:00"", ""to"": ""24:00""}]}, ""is_24x7"": true}",Отель,Алматы,
